county,Filename,API,STRT DEPT,TVD,Curves,GR,SP,PE,NPHI,DPHI,XPHI,SPHI,DT,DTC,DTS,ILD,ILM,LLD,MSFL,RHOB,POTA
Andrews,4200343733_UNIV_CONS_VII_3101_MAIN.las,4200343733,100,7306,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343733_UNIV_CONS_VII_3101_REPEAT.las,4200343733,6999,7311,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343734_BLK_10_FMU_2322_Run1B_Main.las,4200343734,3853.5,4911,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343734_BLK_10_FMU_2322_Run1B_Repeat.las,4200343734,4444,4858,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343734_BLK_10_FMU_2322_Run_1A_Main.las,4200343734,137,4911.5,53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343734_BLK_10_FMU_2322_Run_1A_Repeat.las,4200343734,4377.5,4870.5,56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343735_BK_10_FMU_403_CMR_ECS_ELAN.las,4200343735,4900,3892,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Andrews,4200343735_BK_10_FMU_403_CMR_ECS_MAIN.las,4200343735,3835.5,4923,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343735_BK_10_FMU_403_CMR_ECS_REPEAT.las,4200343735,4609.5,4876,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343735_BK_10_FMU_403_Main_Pass.las,4200343735,4923,105.5,37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343735_BK_10_FMU_403_Repeat_Pass.las,4200343735,4860.5,4331,37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343745_STATE_RUBY_GRACE_9_MAINPASS_CAL_02Aug12_091718_GenericV12.las,4200343745,129.5,11274,28,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Andrews,4200343749_CASEY_5_MAIN_01May12_112806_GenericV12.las,4200343749,125,11307.5,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343749_CASEY_5_REPEAT_01May12_112955_GenericV12.las,4200343749,10915.5,11303,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343755_BLK_10_FMU_419_CMR_ECS_ELAN.las,4200343755,3892,4904,44,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Andrews,4200343755_BLK_10_FMU_419_Main.las,4200343755,116.5,4915,57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343755_BLK_10_FMU_419_Repat.las,4200343755,4348,4829,57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343755_BLK_10_FMU_419_Run1B_Repeat.las,4200343755,4385.5,4850.5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343756_BLK_10_FMU_410.las,4200343756,190,4905,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343757_UNIV_CASEY_7_CH_MAIN_24Apr12_112336_GenericV12.las,4200343757,157.5,11336.5,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343757_UNIV_CASEY_7_CH_REPEAT_24Apr12_GenericV12.las,4200343757,10852.5,11335.5,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343758_UNIV_CASEY_8_MAIN_HGNS_DSLT_CAL__09Apr12_135311_GenericV12.las,4200343758,159.5,11288.5,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343764_UNIV_CHLOE_7_Repeat_SSLT_HGNS_CAL.las,4200343764,11070,11327,28,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Andrews,4200343797_UNIV_15_A_7_OH_log.las,4200343797,153.5,7272.5,50,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343798_UNIV_15A_8_HDRS_HRLT_HGNS_Main_PRODUCER_GenericV12.las,4200343798,-8,7314.5,46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343799_UNIV_12_10_2HR_LAS.LAS,4200343463,6186,11598,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343799_UNIV_12_10_2HR_ss.las,4200343799,6200,11637,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343800_UNIV_15_B_5_main_GenericV12.las,4200343800,123.5,7280.5,47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343800_UNIV_15_B_5_repeat_GenericV12.las,4200343800,6990.5,7275,47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343811_BLK_10_FMU_1010_Main.las,4200343811,190.5,4910,52,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343837_UB_13_14_1_Sonic_Main.las,4200343837,3481,8702.5,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Andrews,4200343837_UB_13_14_1_TCOM_Main.las,4200343837,128,8712,69,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343842_UNIV_9_17_MAIN.las,4200343842,100,7322,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343842_UNIV_9_17_REPEAT.las,4200343842,7050,7309,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343845_UB_13_14_1H_GAMMA.las,4200343845,4079,9184,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343872_ULS_4_33_3_RUN1_LAS.las,4200343872,70,11194,25,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
Andrews,4200343876_UNIV_D_5.las,4200343876,20,11612.5,25,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
Andrews,4200343880_UNIV_B11_5_1H.las,4200343880,6620.32,10803,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343880_UNIV_B11_5_1H_TLD_MCFL_CNL_009LUP_GenericV12.las,4200343880,83.5,6668,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343880_UNIV_B11_LAS.las,4200343880,6620.32,7205,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343904_UNIV_ROXANNE_5_MAIN_HGNS_DSLT_CAL_22May12_125715_GenericV12.las,4200343904,197.5,11156,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343907_UNIV_ROXANNE_6_FracCadeAdvisor_7970_12040ft.las,4200343907,7967.5,12040,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Andrews,4200343907_UNIV_ROXANNE_6_GR_08Jul12_112708.las,4200343907,199.5,12051.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343907_UNIV_ROXANNE_6_Run1A_Main_8KtoTLI.las,4200343907,7000.5,8228,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Andrews,4200343907_UNIV_ROXANNE_6_Run1A_Main_8KtoTLI_GenericV12.las,4200343907,7000.5,8228,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Andrews,4200343907_UNIV_ROXANNE_6_Run1A_Main_Repeat.las,4200343907,11785.5,12065,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Andrews,4200343907_UNIV_ROXANNE_6_Run1A_Main_Repeat_GenericV12.las,4200343907,11785.5,12065,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Andrews,4200343907_UNIV_ROXANNE_6_Run1A_Main_TDLto8K.las,4200343907,8040.5,12085,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Andrews,4200343907_UNIV_ROXANNE_6_Run1A_Main_TDLto8K_GenericV12.las,4200343907,7964.5,12085,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Andrews,4200343907_UNIV_ROXANNE_6_Run1A_RushFile_GenericV12.las,4200343907,11800.5,12000,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Andrews,4200343907_UNIV_ROXANNE_6_Run1B_FMIRAW_GenericV12.las,4200343907,6717,12085,66,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343907_UNIV_ROXANNE_6_Run1B_Main.las,4200343907,7000.5,12085,65,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343907_UNIV_ROXANNE_6_Run1B_Main_GenericV12.las,4200343907,7000.5,12085,66,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343907_UNIV_ROXANNE_6_Run1B_Repeat1.las,4200343907,11750.5,12085,65,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343907_UNIV_ROXANNE_6_Run1B_Repeat1_GenericV12.las,4200343907,11750.5,12085,66,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343907_UNIV_ROXANNE_6_Run1B_Repeat_GenericV12.las,4200343907,12022.5,12085,66,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343908_UNIV_ROXANNE_9_cnl_cb_ repeatpass__22Jun12_130012_GenericV12.las,4200343908,10901,11330.5,27,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Andrews,4200343911_UNIV_LEAH_5_SBL_CNL_CCL_Main_02Aug12_131620_GenericV12.las,4200343911,152.5,11254,28,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Andrews,4200343916_UNIV_ANDREWS_202_QCOMBO_REDUCED_SET_FIELD_RUN1_10APR2012.las,4200343916,179.5,7060,23,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
Andrews,4200343918_UNIV_BLK_14_CONSOL_1917H_PROCESSED_SONIC_LAS.las,4200343918,3740,4890.25,18,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Andrews,4200343918_UNIV_BLK_14_CONSOL_1917H_UPDATED_LAS.las,4200343918,21,4946.5,28,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
Andrews,4200343931_UL_3_2_LAS.las,4200343931,100,10613,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343934_UNIV_6_24_8_CNL.LAS,4200343934,-6.5,10283.5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343935_UNIV_6_46_7_CNL.LAS,4200343935,0,10244.5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343949_UNIV_RUTH_463_CNL_LAS.LAS,4200343949,20,11450,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343951_UNIV_BLOCK_14_CONS_1517H_PROCESSED_ANISOTROPY_LAS.las,4200343951,3760,4932.25,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343951_UNIV_BLOCK_14_CONS_1517H_PROCESSED_SONIC_LAS.las,4200343951,3760,4932.25,18,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Andrews,4200343952_ANDREWS_UNIV_37_9.las,4200343952,39,14193,26,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
Andrews,4200343956_STATE_UNIV_T_8.las,4200343956,190,11240.5,31,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
Andrews,4200343959_STATE_UNIV_BC_7.las,4200343959,61,11452,31,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
Andrews,4200343960_UNIV_6_39_8_cnl.LAS,4200343960,13,11292.5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343974_UNIV_CAMILLE_155_CNL_LAS.LAS,4200343974,3983,11458,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343974_UNIV_CAMILLE_155_FIELD_main.las,4200343974,79,11503,21,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
Andrews,4200343980_UNIV_CAMILLE_177_CNL.LAS,4200343980,19.5,11442.5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343984_UNIV_FRANCES_4036_CNL_LAS.LAS,4200343984,3988.5,11460.5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343984_UNIV_FRANCES_4036_main.las,4200343984,39,11504.5,25,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
Andrews,4200343989_UNIV_7_BERKLEY_4.LAS,4200343989,5.5,10041,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200343990_SAMSON_UNIV_15_2.las,4200343990,138.5,10293,25,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
Andrews,4200343991_SAMSON_UNIV_15_3_RUN1_FIELD.las,4200343991,173,11628,30,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
Andrews,4200343992_SAMSON_UNIV_15_4_CCL.las,4200343992,6.6,11459.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344002_ANDREWS_UNIV_33_13R_RUN2_CSNGCNL_LAS.LAS,4200344002,17.5,11384.5,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Andrews,4200344006_UNIV_BN_5_RUN1_PEX_HRLA_HNGS_DSI_MAIN_PASS.las,4200344006,190.5,11520.5,69,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Andrews,4200344021_UNIV_ANDREWS_179_QCOMBO_FIELD_05FEB2012_LAS.las,4200341289,194,7982.5,87,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,1
Andrews,4200344021_UNIV_ANDREWS_179_QCOMBO_REDUCED_SET_FIELD_RUN1_04FEB2012.las,4200341289,194,7991,24,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
Andrews,4200344022_UNIV_12_25_SE_1_MAIN.las,4200344022,100,7875,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344022_UNIV_12_25_SE_1_MAIN_HIGH RES.las,4200344022,6799,7874.929,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344022_UNIV_12_25_SE_1_REPEAT.las,4200344022,7600,7883,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344024_UNIV_11_26_2.las,4200344024,100,5962,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344024_UNIV_11_26_2_HIRES.las,4200344024,4950,5962.932,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344024_UNIV_11_26_2_MAIN.las,4200344024,100,5963,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344024_UNIV_11_26_2_REPEAT.las,4200344024,5600,5964,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344032_DRONE_BEE_SOUTH_2_6793_1_2.las,4200344032,6200,10799,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344032_DRONE_BEE_SOUTH_2_6793_2_0.las,4200344032,6200,10799,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344032_DRONE_BEE_SOUTH_2_FMI_DSI_MAIN.las,4200344032,8524.5,10604,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Andrews,4200344032_DRONE_BEE_SOUTH_2_FMI_DSI_REPEAT.las,4200344032,10100.5,10785,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Andrews,4200344032_DRONE_BEE_SOUTH_2_PEX_HRLA_HNGS_MAIN_GenericV12.las,4200344032,190.5,10791.5,57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344032_DRONE_BEE_SOUTH_2_PEX_HRLA_HNGS_REPEAT_GenericV12.las,4200344032,10400.5,10790.5,57,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344045_UNIV_7_41_7_CNL.LAS,4200344045,0,11809.5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344046_UNIV_7_41_8_CNL.LAS,4200344046,0,11813.5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344064_UNIV_EMILIE_4.las,4200344064,107,11187,13,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0
Andrews,4200344066_UNIV_l_3207_LAS.las,4200344066,100,7344,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344067_UNIV_CONS_IV_3005_MAIN_LAS.las,4200344067,100,7337.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344068_UNIV_11_19_LAS.las,4200344068,100,7346,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344080_UNIV_7_36_2_CNL.LAS,4200344080,0,11958,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344089_ANDREWS_UNIV_31_2_CSNG_CNL.las,4200344089,8,10162.25,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Andrews,4200344096_UNIV_ANDREWS_199_CNL_CSNG_Run1.las,4200344096,3500,7436,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344099_UNIV_7_36_3_cnl.LAS,4200344099,0,11883.5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344104_THREE_BAR_SHALLOW_UNIT_101H_Main_Pass.las,4200344104,4000,12223,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344107_UNIV_7_8_MAIN_LAS.las,4200344107,100,7335,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344108_UNIV_CONS_XII_4005_MAIN PASS.las,4200344108,100,7355,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344108_UNIV_CONS_XII_4005_MAIN_PASS_LAS.las,4200344108,100,7354,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344121_UNIV_9_20_MAIN_LAS.las,4200344121,100,7314,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344122_UNIV_36_PINNACLE_2.las,4200344122,5290,7236,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344127_UNIV_ANDREWS_207_IBC_CNL_SPEC_MAIN_004PUP_GenericV12.las,4200344127,196.5,8407.5,35,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Andrews,4200344127_UNIV_ANDREWS_207_IBC_FREEPIPE_USI_SONIC_TLD_MCFL_027PUP_GenericV12.las,4200344127,1990,2100,35,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Andrews,4200344127_UNIV_ANDREWS_207_LAS.las,4200344127,3291.5,8489,7,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Andrews,4200344131_UNIV_ANDREWS_212_QCOMBO_Reduced_Set_Run1_30May2012.las,4200344131,176.5,8211,25,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1
Andrews,4200344146_STATE_OF_TEXAS_CX_5_PEX_HRLA_ECS_Main.las,4200344146,4788,10032,70,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344146_STATE_OF_TEXAS_CX_5_PEX_HRLA_ECS_Main1.las,4200344146,200.5,10032,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344146_STATE_OF_TEXAS_CX_5_PEX_HRLA_ECS_Repeat.las,4200344146,9660.5,10037,70,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344149_UNIV_11B_5_CCL_LAS.las,4200344149,3861,7637.8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344149_UNIV_11B_5_FIELD_LAS.las,4200344149,42,7698.5,25,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
Andrews,4200344162_UNIV_6_39_10_CNL.LAS,4200344162,0,11736.5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344188_UNIV_13_46_29_MAIN PASS.las,4200344188,100,7327,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344188_UNIV_13_46_29_WL_R1D1_TCOM_MAIN.las,4200344188,100,7326,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344189_UNIVERSITY_1_3203_WL_R1D1_TCOM_MAIN_1.las,4200344189,100,7343.937,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344194_ANDREWS_3_4_LAS.las,4200344194,168,7691,20,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
Andrews,4200344196_UNIV_D_9_run 1_110_9193_Main.las,4200344196,110,9193,23,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
Andrews,4200344196_UNIV_D_9_run 1_3950_9300_LITH.las,4200344196,3950,9300,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344207_UNIV_CONS_IV_3007_WL_RIDI_TCOM_MAIN_PASS_LAS.las,4200344207,100,7323.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344211_UNIV_CONS_VI_1902_WL_R1D1_TCOM_MAIN2.las,4200344211,100,7343.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344212_UNIV_13_45_7_WL_R1D_MAIN_PASS.las,4200344212,100,7347.927,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344217_UNIV_CAMILLE_106_CNL.LAS,4200344217,1,11471,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344219_UNIV_CAMILLE_113_CNL_LAS.LAS,4200344219,19,11386,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344220_UNIV_FRANCES_4014_CNL.LAS,4200344220,10,11514.5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344221_UNIV_FRANCIS_4010_CNL_LAS.LAS,4200344221,8.5,11502,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344223_UNIV_RUTH_411_CNL.LAS,4200344223,0,11457,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344224_Three_Bar_Shallow_Unit_105H_Main_Pass.las,4200344224,1400,12553,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344227_Three_Bar_Shallow_Unit_103H_Depth_MD.las,4200344227,4337.467,11523.947,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344228_SFMU_5000_r1_cnl.las,4200344228,4816.8,2478.2,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344232_UNIV_6N_15_r1_cnl.las,4200344232,4805.8,2478,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344234_UNIV_ANDREWS_209_LAS.las,4200344234,180.5,8352,24,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
Andrews,4200344236_SFMU_8102_r1_cnl.las,4200344236,4805,2474.9,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344237_BLK_10_FMU_916_ECS_CMR_ECS_Check.las,4200344237,1431,1601,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344237_BLK_10_FMU_916_ECS_CMR_Main.las,4200344237,3800.5,4895,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344237_BLK_10_FMU_916_ECS_CMR_Repeat.las,4200344237,4471.5,4857,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344237_BLK_10_FMU_916_Elan_LAS.las,4200344237,3700,4899.5,110,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344237_BLK_10_FMU_916_PEX_HRLA_HNGS_Main.las,4200344237,56.5,4899.5,54,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344237_BLK_10_FMU_916_PEX_HRLA_HNGS_Repeat.las,4200344237,4384.5,4897.5,54,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344239BLK_10_FMU_906_PEX_HRLA_HNGS_MAIN_PASS.las,4200344239,117.5,4912,58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344239BLK_10_FMU_906_PEX_HRLA_HNGS_REPEAT_PASS.las,4200344239,4590.5,4872,58,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344240_BLK_10_FMU_324_ECS_Check.las,4200344240,855.5,1093.5,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344240_BLK_10_FMU_324_Run1_Main.las,4200344240,3747.5,4881,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344240_BLK_10_FMU_324_Run2_GR_CNL.las,4200344240,139,3800,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344240_BLK_10_FMU_324_Run2_Main.las,4200344240,131.5,4881.5,55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344244_PHILLIPS_UNIV_B_5_cnt3.las,4200344244,4752,2473.6,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344251_UNIV_ANDREWS_206_GR.LAS,4200344251,7578.5,8125,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344251_UNIV_ANDREWS_206_Main-GenericV12.las,4200344251,169.5,8049,28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344251_UNIV_ANDREWS_206_Repeat-GenericV12.las,4200344251,7700.5,8045.5,28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344255_UNIV_7_42_6D_CNL.LAS,4200344255,4580,5962,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344272_UNIV_11_9_LAS.las,4200344272,50.5,7695.5,20,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
Andrews,4200344273_UNIV_CONS_V_2014_WL_R1D1_TCOM_MAIN_PASS_LAS.las,4200344273,100,7315.512,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344288_SFMU_8117_r1_cnl.las,4200344288,4761.8,2473.5,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344316_UNIV_11A_9_LAS.las,4200344316,43,7710,20,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
Andrews,4200344349_UNIV_8_9_5_V_R1_COMP.LAS,4200344349,6000,11304,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344359_UNIV_6_23_1.las,4200343559,200,11407.5,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344363_Three_Bar_Shallow_Unit_102H_Main_Pass.las,4200344363,1214.199,12116.263,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrews,4200344364_UNIV_6_18A_6_cnl.LAS,4200344364,27,12545,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
